ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,RESTAURANTPAIR831,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR831,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR831,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR830,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR830,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR830,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR830,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR157,SYSTEM1.TXT,0.16667,0.11111,0.13333,1

ROUGE-1,LAPTOPPAIR157,SYSTEM1.TXT,0.15385,0.10526,0.12500,1

ROUGE-2,LAPTOPPAIR157,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR157,SYSTEM1.TXT,0.03636,0.02353,0.02857,1

ROUGE-L,LAPTOPPAIR156,SYSTEM1.TXT,0.11111,0.20000,0.14286,1

ROUGE-1,LAPTOPPAIR156,SYSTEM1.TXT,0.11111,0.20000,0.14286,1

ROUGE-2,LAPTOPPAIR156,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR156,SYSTEM1.TXT,0.02857,0.06667,0.04000,1

ROUGE-L,LAPTOPPAIR155,SYSTEM1.TXT,0.07143,0.07692,0.07407,1

ROUGE-1,LAPTOPPAIR155,SYSTEM1.TXT,0.07143,0.06250,0.06667,1

ROUGE-2,LAPTOPPAIR155,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR155,SYSTEM1.TXT,0.01667,0.01429,0.01538,1

ROUGE-L,LAPTOPPAIR154,SYSTEM1.TXT,0.06667,0.07692,0.07143,1

ROUGE-1,LAPTOPPAIR154,SYSTEM1.TXT,0.12500,0.12500,0.12500,1

ROUGE-2,LAPTOPPAIR154,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR154,SYSTEM1.TXT,0.02857,0.02857,0.02857,1

ROUGE-L,LAPTOPPAIR153,SYSTEM1.TXT,0.16667,0.15385,0.16000,1

ROUGE-1,LAPTOPPAIR153,SYSTEM1.TXT,0.16667,0.12500,0.14286,1

ROUGE-2,LAPTOPPAIR153,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR153,SYSTEM1.TXT,0.04000,0.02857,0.03333,1

ROUGE-L,LAPTOPPAIR152,SYSTEM1.TXT,0.12500,0.07692,0.09524,1

ROUGE-1,LAPTOPPAIR152,SYSTEM1.TXT,0.12500,0.06250,0.08333,1

ROUGE-2,LAPTOPPAIR152,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR152,SYSTEM1.TXT,0.03333,0.01429,0.02000,1

ROUGE-L,LAPTOPPAIR151,SYSTEM1.TXT,0.15385,0.15385,0.15385,1

ROUGE-1,LAPTOPPAIR151,SYSTEM1.TXT,0.15385,0.12500,0.13793,1

ROUGE-2,LAPTOPPAIR151,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR151,SYSTEM1.TXT,0.05455,0.04286,0.04800,1

ROUGE-L,LAPTOPPAIR150,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR150,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR150,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR150,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR149,SYSTEM1.TXT,0.12500,0.15385,0.13793,1

ROUGE-1,LAPTOPPAIR149,SYSTEM1.TXT,0.15789,0.18750,0.17143,1

ROUGE-2,LAPTOPPAIR149,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR149,SYSTEM1.TXT,0.03529,0.04286,0.03871,1

ROUGE-L,LAPTOPPAIR148,SYSTEM1.TXT,0.10526,0.15385,0.12500,1

ROUGE-1,LAPTOPPAIR148,SYSTEM1.TXT,0.15789,0.18750,0.17143,1

ROUGE-2,LAPTOPPAIR148,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR148,SYSTEM1.TXT,0.03529,0.04286,0.03871,1

ROUGE-L,LAPTOPPAIR147,SYSTEM1.TXT,0.12500,0.07692,0.09524,1

ROUGE-1,LAPTOPPAIR147,SYSTEM1.TXT,0.10000,0.06250,0.07692,1

ROUGE-2,LAPTOPPAIR147,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR147,SYSTEM1.TXT,0.02500,0.01429,0.01818,1

ROUGE-L,LAPTOPPAIR160,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR160,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR160,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR160,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR168,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR168,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR168,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR168,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1192,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1192,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1192,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1192,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR167,SYSTEM1.TXT,0.07692,0.14286,0.10000,1

ROUGE-1,LAPTOPPAIR167,SYSTEM1.TXT,0.12500,0.25000,0.16667,1

ROUGE-2,LAPTOPPAIR167,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR167,SYSTEM1.TXT,0.04286,0.10000,0.06000,1

ROUGE-L,RESTAURANTPAIR1193,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1193,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1193,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1193,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR166,SYSTEM1.TXT,0.15385,0.28571,0.20000,1

ROUGE-1,LAPTOPPAIR166,SYSTEM1.TXT,0.15385,0.25000,0.19048,1

ROUGE-2,LAPTOPPAIR166,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR166,SYSTEM1.TXT,0.03636,0.06667,0.04706,1

ROUGE-L,RESTAURANTPAIR1194,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1194,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1194,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1194,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR165,SYSTEM1.TXT,0.28571,0.50000,0.36364,1

ROUGE-1,LAPTOPPAIR165,SYSTEM1.TXT,0.28571,0.40000,0.33333,1

ROUGE-2,LAPTOPPAIR165,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR165,SYSTEM1.TXT,0.12000,0.20000,0.15000,1

ROUGE-L,RESTAURANTPAIR1195,SYSTEM1.TXT,0.10000,0.12500,0.11111,1

ROUGE-1,RESTAURANTPAIR1195,SYSTEM1.TXT,0.14286,0.17647,0.15789,1

ROUGE-2,RESTAURANTPAIR1195,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1195,SYSTEM1.TXT,0.03158,0.04000,0.03529,1

ROUGE-L,LAPTOPPAIR164,SYSTEM1.TXT,0.07143,0.05556,0.06250,1

ROUGE-1,LAPTOPPAIR164,SYSTEM1.TXT,0.14286,0.10526,0.12121,1

ROUGE-2,LAPTOPPAIR164,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR164,SYSTEM1.TXT,0.03333,0.02353,0.02759,1

ROUGE-L,RESTAURANTPAIR1196,SYSTEM1.TXT,0.08333,0.06250,0.07143,1

ROUGE-1,RESTAURANTPAIR1196,SYSTEM1.TXT,0.07692,0.05882,0.06667,1

ROUGE-2,RESTAURANTPAIR1196,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1196,SYSTEM1.TXT,0.01818,0.01333,0.01538,1

ROUGE-L,LAPTOPPAIR163,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR163,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR163,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR163,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1197,SYSTEM1.TXT,0.07692,0.06250,0.06897,1

ROUGE-1,RESTAURANTPAIR1197,SYSTEM1.TXT,0.07692,0.05882,0.06667,1

ROUGE-2,RESTAURANTPAIR1197,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1197,SYSTEM1.TXT,0.01818,0.01333,0.01538,1

ROUGE-L,LAPTOPPAIR162,SYSTEM1.TXT,0.12500,0.05556,0.07692,1

ROUGE-1,LAPTOPPAIR162,SYSTEM1.TXT,0.12500,0.05263,0.07407,1

ROUGE-2,LAPTOPPAIR162,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR162,SYSTEM1.TXT,0.03333,0.01176,0.01739,1

ROUGE-L,RESTAURANTPAIR1198,SYSTEM1.TXT,0.07143,0.06250,0.06667,1

ROUGE-1,RESTAURANTPAIR1198,SYSTEM1.TXT,0.06667,0.05882,0.06250,1

ROUGE-2,RESTAURANTPAIR1198,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1198,SYSTEM1.TXT,0.01538,0.01333,0.01429,1

ROUGE-L,LAPTOPPAIR161,SYSTEM1.TXT,0.15385,0.11111,0.12903,1

ROUGE-1,LAPTOPPAIR161,SYSTEM1.TXT,0.23077,0.15789,0.18750,1

ROUGE-2,LAPTOPPAIR161,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR161,SYSTEM1.TXT,0.05455,0.03529,0.04286,1

ROUGE-L,RESTAURANTPAIR1199,SYSTEM1.TXT,0.12500,0.12500,0.12500,1

ROUGE-1,RESTAURANTPAIR1199,SYSTEM1.TXT,0.11111,0.11765,0.11429,1

ROUGE-2,RESTAURANTPAIR1199,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1199,SYSTEM1.TXT,0.02500,0.02667,0.02581,1

ROUGE-L,LAPTOPPAIR159,SYSTEM1.TXT,0.04762,0.05556,0.05128,1

ROUGE-1,LAPTOPPAIR159,SYSTEM1.TXT,0.04762,0.05263,0.05000,1

ROUGE-2,LAPTOPPAIR159,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR159,SYSTEM1.TXT,0.01053,0.01176,0.01111,1

ROUGE-L,RESTAURANTPAIR1190,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1190,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1190,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1190,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR158,SYSTEM1.TXT,0.07692,0.05556,0.06452,1

ROUGE-1,LAPTOPPAIR158,SYSTEM1.TXT,0.07143,0.05263,0.06061,1

ROUGE-2,LAPTOPPAIR158,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR158,SYSTEM1.TXT,0.01667,0.01176,0.01379,1

ROUGE-L,RESTAURANTPAIR1191,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1191,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1191,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1191,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1189,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1189,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1189,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1189,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR135,SYSTEM1.TXT,0.05000,0.08333,0.06250,1

ROUGE-1,LAPTOPPAIR135,SYSTEM1.TXT,0.09091,0.16667,0.11765,1

ROUGE-2,LAPTOPPAIR135,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR135,SYSTEM1.TXT,0.02000,0.04000,0.02667,1

ROUGE-L,RESTAURANTPAIR1181,SYSTEM1.TXT,0.07143,0.11111,0.08696,1

ROUGE-1,RESTAURANTPAIR1181,SYSTEM1.TXT,0.06667,0.10000,0.08000,1

ROUGE-2,RESTAURANTPAIR1181,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1181,SYSTEM1.TXT,0.01538,0.02500,0.01905,1

ROUGE-L,LAPTOPPAIR134,SYSTEM1.TXT,0.15385,0.16667,0.16000,1

ROUGE-1,LAPTOPPAIR134,SYSTEM1.TXT,0.13333,0.16667,0.14815,1

ROUGE-2,LAPTOPPAIR134,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR134,SYSTEM1.TXT,0.03077,0.04000,0.03478,1

ROUGE-L,RESTAURANTPAIR1182,SYSTEM1.TXT,0.12500,0.22222,0.16000,1

ROUGE-1,RESTAURANTPAIR1182,SYSTEM1.TXT,0.27778,0.50000,0.35714,1

ROUGE-2,RESTAURANTPAIR1182,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1182,SYSTEM1.TXT,0.08750,0.17500,0.11667,1

ROUGE-L,LAPTOPPAIR133,SYSTEM1.TXT,0.16667,0.07143,0.10000,1

ROUGE-1,LAPTOPPAIR133,SYSTEM1.TXT,0.16667,0.06250,0.09091,1

ROUGE-2,LAPTOPPAIR133,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR133,SYSTEM1.TXT,0.05000,0.01429,0.02222,1

ROUGE-L,RESTAURANTPAIR1183,SYSTEM1.TXT,0.16667,0.09091,0.11765,1

ROUGE-1,RESTAURANTPAIR1183,SYSTEM1.TXT,0.16667,0.09091,0.11765,1

ROUGE-2,RESTAURANTPAIR1183,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1183,SYSTEM1.TXT,0.05000,0.02222,0.03077,1

ROUGE-L,LAPTOPPAIR132,SYSTEM1.TXT,0.23077,0.21429,0.22222,1

ROUGE-1,LAPTOPPAIR132,SYSTEM1.TXT,0.20000,0.18750,0.19355,1

ROUGE-2,LAPTOPPAIR132,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR132,SYSTEM1.TXT,0.06154,0.05714,0.05926,1

ROUGE-L,RESTAURANTPAIR1184,SYSTEM1.TXT,0.07692,0.09091,0.08333,1

ROUGE-1,RESTAURANTPAIR1184,SYSTEM1.TXT,0.07143,0.09091,0.08000,1

ROUGE-2,RESTAURANTPAIR1184,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1184,SYSTEM1.TXT,0.01667,0.02222,0.01905,1

ROUGE-L,LAPTOPPAIR131,SYSTEM1.TXT,0.16667,0.14286,0.15385,1

ROUGE-1,LAPTOPPAIR131,SYSTEM1.TXT,0.16667,0.12500,0.14286,1

ROUGE-2,LAPTOPPAIR131,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR131,SYSTEM1.TXT,0.06000,0.04286,0.05000,1

ROUGE-L,RESTAURANTPAIR1185,SYSTEM1.TXT,0.11111,0.09091,0.10000,1

ROUGE-1,RESTAURANTPAIR1185,SYSTEM1.TXT,0.11111,0.09091,0.10000,1

ROUGE-2,RESTAURANTPAIR1185,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1185,SYSTEM1.TXT,0.02857,0.02222,0.02500,1

ROUGE-L,LAPTOPPAIR130,SYSTEM1.TXT,0.05000,0.09091,0.06452,1

ROUGE-1,LAPTOPPAIR130,SYSTEM1.TXT,0.09091,0.18182,0.12121,1

ROUGE-2,LAPTOPPAIR130,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR130,SYSTEM1.TXT,0.02000,0.04444,0.02759,1

ROUGE-L,RESTAURANTPAIR1186,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1186,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1186,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1186,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1187,SYSTEM1.TXT,0.16667,0.09091,0.11765,1

ROUGE-1,RESTAURANTPAIR1187,SYSTEM1.TXT,0.16667,0.09091,0.11765,1

ROUGE-2,RESTAURANTPAIR1187,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1187,SYSTEM1.TXT,0.05000,0.02222,0.03077,1

ROUGE-L,RESTAURANTPAIR1188,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1188,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1188,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1188,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR129,SYSTEM1.TXT,0.07692,0.09091,0.08333,1

ROUGE-1,LAPTOPPAIR129,SYSTEM1.TXT,0.06667,0.09091,0.07692,1

ROUGE-2,LAPTOPPAIR129,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR129,SYSTEM1.TXT,0.01538,0.02222,0.01818,1

ROUGE-L,LAPTOPPAIR128,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR128,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR128,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR128,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR127,SYSTEM1.TXT,0.21429,0.27273,0.24000,1

ROUGE-1,LAPTOPPAIR127,SYSTEM1.TXT,0.18750,0.27273,0.22222,1

ROUGE-2,LAPTOPPAIR127,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR127,SYSTEM1.TXT,0.05714,0.08889,0.06957,1

ROUGE-L,LAPTOPPAIR126,SYSTEM1.TXT,0.16667,0.16667,0.16667,1

ROUGE-1,LAPTOPPAIR126,SYSTEM1.TXT,0.16667,0.16667,0.16667,1

ROUGE-2,LAPTOPPAIR126,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR126,SYSTEM1.TXT,0.05000,0.05000,0.05000,1

ROUGE-L,LAPTOPPAIR125,SYSTEM1.TXT,0.05000,0.16667,0.07692,1

ROUGE-1,LAPTOPPAIR125,SYSTEM1.TXT,0.04545,0.16667,0.07143,1

ROUGE-2,LAPTOPPAIR125,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR125,SYSTEM1.TXT,0.01000,0.05000,0.01667,1

ROUGE-L,RESTAURANTPAIR1180,SYSTEM1.TXT,0.07692,0.11111,0.09091,1

ROUGE-1,RESTAURANTPAIR1180,SYSTEM1.TXT,0.07692,0.10000,0.08696,1

ROUGE-2,RESTAURANTPAIR1180,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1180,SYSTEM1.TXT,0.01818,0.02500,0.02105,1

ROUGE-L,RESTAURANTPAIR1178,SYSTEM1.TXT,0.10000,0.22222,0.13793,1

ROUGE-1,RESTAURANTPAIR1178,SYSTEM1.TXT,0.14286,0.30000,0.19355,1

ROUGE-2,RESTAURANTPAIR1178,SYSTEM1.TXT,0.05000,0.11111,0.06897,1

ROUGE-SU4,RESTAURANTPAIR1178,SYSTEM1.TXT,0.04211,0.10000,0.05926,1

ROUGE-L,RESTAURANTPAIR1179,SYSTEM1.TXT,0.08333,0.11111,0.09524,1

ROUGE-1,RESTAURANTPAIR1179,SYSTEM1.TXT,0.07692,0.10000,0.08696,1

ROUGE-2,RESTAURANTPAIR1179,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1179,SYSTEM1.TXT,0.01818,0.02500,0.02105,1

ROUGE-L,LAPTOPPAIR146,SYSTEM1.TXT,0.04762,0.07692,0.05882,1

ROUGE-1,LAPTOPPAIR146,SYSTEM1.TXT,0.09524,0.12500,0.10811,1

ROUGE-2,LAPTOPPAIR146,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR146,SYSTEM1.TXT,0.02105,0.02857,0.02424,1

ROUGE-L,RESTAURANTPAIR1170,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1170,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1170,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1170,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR145,SYSTEM1.TXT,0.10526,0.15385,0.12500,1

ROUGE-1,LAPTOPPAIR145,SYSTEM1.TXT,0.10526,0.12500,0.11429,1

ROUGE-2,LAPTOPPAIR145,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR145,SYSTEM1.TXT,0.02353,0.02857,0.02581,1

ROUGE-L,RESTAURANTPAIR1171,SYSTEM1.TXT,0.16667,0.07692,0.10526,1

ROUGE-1,RESTAURANTPAIR1171,SYSTEM1.TXT,0.16667,0.07143,0.10000,1

ROUGE-2,RESTAURANTPAIR1171,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1171,SYSTEM1.TXT,0.05000,0.01667,0.02500,1

ROUGE-L,LAPTOPPAIR144,SYSTEM1.TXT,0.15385,0.15385,0.15385,1

ROUGE-1,LAPTOPPAIR144,SYSTEM1.TXT,0.21429,0.18750,0.20000,1

ROUGE-2,LAPTOPPAIR144,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR144,SYSTEM1.TXT,0.06667,0.05714,0.06154,1

ROUGE-L,RESTAURANTPAIR1172,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1172,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1172,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1172,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR143,SYSTEM1.TXT,0.05556,0.07692,0.06452,1

ROUGE-1,LAPTOPPAIR143,SYSTEM1.TXT,0.10526,0.12500,0.11429,1

ROUGE-2,LAPTOPPAIR143,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR143,SYSTEM1.TXT,0.02353,0.02857,0.02581,1

ROUGE-L,RESTAURANTPAIR1173,SYSTEM1.TXT,0.06667,0.11111,0.08333,1

ROUGE-1,RESTAURANTPAIR1173,SYSTEM1.TXT,0.06250,0.10000,0.07692,1

ROUGE-2,RESTAURANTPAIR1173,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1173,SYSTEM1.TXT,0.01429,0.02500,0.01818,1

ROUGE-L,LAPTOPPAIR142,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR142,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR142,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR142,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1174,SYSTEM1.TXT,0.07143,0.11111,0.08696,1

ROUGE-1,RESTAURANTPAIR1174,SYSTEM1.TXT,0.07143,0.10000,0.08333,1

ROUGE-2,RESTAURANTPAIR1174,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1174,SYSTEM1.TXT,0.01667,0.02500,0.02000,1

ROUGE-L,LAPTOPPAIR141,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR141,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR141,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR141,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

